ID,category
127019,"Tree Services, Local Services, Home Services, Snow Removal, Landscaping"
127020,"Sushi Bars, Vietnamese, Restaurants"
127021,"Restaurants, Italian, Pizza"
127022,"Hair Extensions, Beauty & Spas, Makeup Artists, Hair Salons"
127023,"Burgers, Fast Food, Sandwiches, Restaurants"
127024,"Music Venues, Arts & Entertainment, Cocktail Bars, Bars, American (Traditional), Restaurants, Breakfast & Brunch, Nightlife"
127025,"Food, Bagels"
127026,"Local Services, Public Services & Government, Post Offices, Shipping Centers"
127027,"Fashion, Children's Clothing, Shopping"
127028,"Hotels, Hotels & Travel, Event Planning & Services"
127029,"Restaurants, American (New), Soup, Cafes, Salad, Noodles"
127030,"Restaurants, Burgers, Fast Food"
127031,"Car Rental, Hotels & Travel"
127032,"Golf, Venues & Event Spaces, Event Planning & Services, Active Life"
127033,"Arts & Entertainment, Rodeo, Festivals, Local Flavor"
127034,"Restaurants, Cajun/Creole"
127035,"Home Services, Heating & Air Conditioning/HVAC"
127036,"Shopping, Shoe Stores, Fashion, Shoe Repair, Local Services"
127037,"Beauty & Spas, Hair Salons, Massage, Day Spas"
127038,"Food, Ice Cream & Frozen Yogurt"
127039,"Sandwiches, Bars, Wine Bars, Restaurants, Nightlife, Italian"
127040,"Waxing, Eyelash Service, Nail Salons, Beauty & Spas, Hair Removal"
127041,"Playgrounds, Active Life, Parks"
127042,"Automotive, Gas Stations, Restaurants, Food, Convenience Stores, Sandwiches"
127043,"Fast Food, Restaurants, Burgers, Canadian (New)"
127044,"Electronics, Photography Stores & Services, Shopping"
127045,"Mediterranean, Restaurants, Greek"
127046,"Restaurants, Tex-Mex, Mexican"
127047,"Drugstores, Shopping"
127048,"Food, Barbeque, Restaurants, Southern"
127049,"Air Duct Cleaning, Local Services, Appliances & Repair"
127050,"Employment Agencies, Professional Services, Career Counseling"
127051,"Health & Medical, Family Practice, Doctors, Urgent Care, Cardiologists"
127052,"Automotive, Local Services, Water Stores, Food"
127053,"Bars, Tapas/Small Plates, Japanese, Nightlife, Restaurants, Sushi Bars, Cocktail Bars, Asian Fusion"
127054,"Doctors, Ultrasound Imaging Centers, Diagnostic Imaging, Health & Medical, Diagnostic Services, Physical Therapy, Orthopedists"
127055,"Local Flavor, Challenge Courses, Event Planning & Services, Active Life, Arts & Entertainment, Venues & Event Spaces, Hotels & Travel, Escape Games, Tours, Museums"
127056,"Chinese, Asian Fusion, Restaurants, Japanese, Ramen"
127057,"Event Planning & Services, Wedding Planning, Party Equipment Rentals, Party & Event Planning"
127058,"Real Estate, Home Services, Hotels & Travel, Hotels, Apartments, Event Planning & Services"
127059,"Nightlife, Restaurants, Italian, Bars, Lounges, Dance Clubs"
127060,"Shopping, Toy Stores, Accessories, Fashion, Jewelry"
127061,"Hair Removal, Laser Hair Removal, Beauty & Spas"
127062,"Oil Change Stations, Automotive, Auto Repair, Smog Check Stations, Towing"
127063,"Breweries, Beer, Wine & Spirits, Food, Bars, Nightlife, Beer Bar"
127064,Nightlife
127065,"Restaurants, Pizza"
127066,"Japanese, Restaurants"
127067,"Martial Arts, Brazilian Jiu-jitsu, Fitness & Instruction, Active Life"
127068,"Pawn Shops, Shopping"
127069,"Nightlife, Sports Bars, Bars, American (Traditional), Beer, Wine & Spirits, Food, Restaurants"
127070,"Party Supplies, Event Planning & Services"
127071,"Mexican, Restaurants"
127072,"University Housing, Home Services, Apartments, Real Estate"
127073,"Car Dealers, Car Auctions, Automotive, Shopping, Auction Houses"
127074,"Pubs, Bars, American (Traditional), Nightlife, Restaurants"
127075,"Juice Bars & Smoothies, Restaurants, Food, Vegan, Cafes, Bakeries, Coffee & Tea, Gluten-Free, Vegetarian, Acai Bowls"
127076,"Nail Salons, Beauty & Spas"
127077,"Coffee & Tea, Food, Restaurants, American (New)"
127078,"Local Services, Trailer Rental, Automotive, Boat Dealers, Trailer Repair, Trailer Dealers"
127079,"Swimming Pools, Active Life"
127080,"Candy Stores, Specialty Food, Food"
127081,"Music & DVDs, Bookstores, Books, Mags, Music & Video, Shopping, Local Flavor, Newspapers & Magazines"
127082,"Home Services, Contractors, Building Supplies"
127083,"Coffee & Tea, Chocolatiers & Shops, Food, Specialty Food, Desserts"
127084,"Medical Supplies, Optometrists, Doctors, Shopping, Laser Eye Surgery/Lasik, Health & Medical, Eyewear & Opticians, Ophthalmologists"
127085,"Home Services, Tree Services"
127086,"Shopping, Herbs & Spices, Nurseries & Gardening, Specialty Food, Home & Garden, Food"
127087,"Chinese, Food, Restaurants, Buffets"
127088,"Fast Food, Restaurants, Sandwiches"
127089,"Health & Medical, Medical Centers"
127090,"Pet Sitting, Pets, Pet Training, Dog Walkers, Pet Services"
127091,"Hair Extensions, Beauty & Spas, Hair Salons, Cosmetics & Beauty Supply, Shopping, Barbers, Wigs"
127092,"Gyms, Active Life, Fitness & Instruction, Dance Studios, Trainers"
127093,"Restaurants, American (Traditional), Pool Halls, Sushi Bars, Nightlife"
127094,"Pizza, Sports Bars, Restaurants, Nightlife, Breweries, Bars, Brewpubs, Food, Italian, Breakfast & Brunch"
127095,"Funeral Services & Cemeteries, Local Services"
127096,"Hospitals, Health & Medical"
127097,"Dry Cleaning & Laundry, Laundry Services, Local Services"
127098,"Restaurants, Chinese"
127099,"Food Delivery Services, Food, Hotels, Restaurants, Event Planning & Services, Hotels & Travel"
127100,"Restaurants, Cafes, Chinese, Fast Food"
127101,"Massage, Health & Medical, Beauty & Spas, Massage Therapy"
127102,"Financial Services, Banks & Credit Unions"
127103,"Men's Clothing, Women's Clothing, Fashion, Shopping"
127104,"Ice Cream & Frozen Yogurt, Food, Coffee & Tea, Shopping, Fashion, Accessories"
127105,"Hair Salons, Beauty & Spas"
127106,"Automotive, Auto Repair"
127107,"Restaurants, Food, Chicken Wings, Sports Bars, Karaoke, Bars, Beer, Wine & Spirits, Nightlife"
127108,"Bars, Nightlife, Dive Bars"
127109,"Food, Chicken Shop, Chicken Wings, Desserts, Southern, Restaurants"
127110,"Waxing, Beauty & Spas, Hair Salons, Hair Removal, Spray Tanning, Skin Care, Tanning, Eyelash Service, Day Spas"
127111,"Restaurants, Breakfast & Brunch, American (Traditional)"
127112,"Fitness & Instruction, Trainers, Nutritionists, Health & Medical, Active Life"
127113,"Metal Fabricators, Local Services, Jewelry, Hobby Shops, Antiques, Watches, Gold Buyers, Shopping"
127114,"Fashion, Antiques, Shopping, Used, Vintage & Consignment, Arts & Crafts"
127115,"Books, Mags, Music & Video, Shopping, Videos & Video Game Rental"
127116,"Skin Care, Health & Medical, Acupuncture, Beauty & Spas"
127117,"Restaurants, Cajun/Creole, Cuban, Spanish, Cafes"
127118,"Cosmetic Dentists, General Dentistry, Oral Surgeons, Pediatric Dentists, Health & Medical, Endodontists, Dentists"
127119,"Event Photography, Video/Film Production, Professional Services, Event Planning & Services, Photographers"
127120,"Apartments, Real Estate, Home Services"
127121,"Dry Cleaning & Laundry, Local Services, Laundry Services"
127122,"Health & Medical, Doctors, Pediatricians"
127123,"Arts & Entertainment, American (Traditional), Cinema, Cafes, Nightlife, Dinner Theater, Lounges, Restaurants, Bars"
127124,"Chinese, Restaurants"
127125,"Ice Cream & Frozen Yogurt, Desserts, Food"
127126,"Restaurants, Italian, Food, Pizza, Food Delivery Services"
127127,"Nightlife, Bars, Distilleries, Cocktail Bars, Food, Beer, Wine & Spirits"
127128,"Chinese, Restaurants"
127129,"Restaurants, Mexican"
127130,"Automotive, Auto Parts & Supplies"
127131,"Local Services, Sewing & Alterations, Dry Cleaning, Dry Cleaning & Laundry, Laundry Services"
127132,"Car Dealers, Automotive"
127133,"Skating Rinks, Recreation Centers, Active Life"
127134,"Home Services, Roofing"
127135,"Books, Mags, Music & Video, Bookstores, Music & DVDs, Shopping"
127136,"Cosmetic Dentists, Periodontists, Dentists, Oral Surgeons, General Dentistry, Health & Medical"
127137,"Hotels & Travel, Limos, Transportation"
127138,"Financial Services, Accountants, Professional Services, Financial Advising, Tax Services"
127139,"Home Services, Home Organization, Home Cleaning, Office Cleaning, Professional Services"
127140,"Thrift Stores, Fashion, Shopping, Used, Vintage & Consignment"
127141,"Shutters, Shades & Blinds, Home Services"
127142,"Food, Gelato, Hot Dogs, Donuts, Restaurants, Shaved Ice, Local Flavor"
127143,"Sandwiches, Breakfast & Brunch, Bagels, Food, Restaurants"
127144,"Beauty & Spas, Nail Salons"
127145,"Pet Services, Pets, Pet Groomers, Pet Stores, Pet Training"
127146,"American (Traditional), Restaurants"
127147,"Home Services, Real Estate, Apartments"
127148,"Restaurants, Burgers, Fast Food"
127149,"Caterers, Food, Event Planning & Services, Restaurants, Seafood, Specialty Food, Seafood Markets"
127150,"Cinema, Arts & Entertainment"
127151,"Used, Vintage & Consignment, Flowers & Gifts, Gift Shops, Home & Garden, Shopping, Fashion, Home Decor"
127152,"Coffee & Tea, Food"
127153,"Professional Services, Movers, Home Services, Local Services, Packing Services"
127154,"Home Services, Water Heater Installation/Repair, Plumbing"
127155,"Gas Stations, Automotive"
127156,"Photography Stores & Services, Shopping, Drugstores, Health & Medical, Food, Convenience Stores, Pharmacy"
127157,"Lawyers, Divorce & Family Law, Professional Services, Estate Planning Law"
127158,"Pet Services, Veterinarians, Pets"
127159,"Wedding Planning, Party & Event Planning, Venues & Event Spaces, Event Planning & Services"
127160,"Doctors, Dentists, Health & Medical, Cosmetic Surgeons, Oral Surgeons"
127161,"Restaurants, Seafood"
127162,"Women's Clothing, Shopping, Jewelry, Local Flavor, Art Galleries, Accessories, Coffee & Tea, Food, Arts & Entertainment, Fashion"
127163,"Restaurants, Japanese, Fast Food"
127164,"Restaurants, Kebab, Mediterranean, Greek, Sandwiches"
127165,"Party Bus Rentals, Travel Services, Arts & Entertainment, Event Planning & Services, Transportation, Tours, Hotels & Travel, Bus Tours"
127166,"Health & Medical, Cosmetic Dentists, Oral Surgeons, General Dentistry, Endodontists, Dentists"
127167,"Event Planning & Services, Hotels, Hotels & Travel"
127168,"Kitchen & Bath, Home & Garden, Shopping"
127169,"Breakfast & Brunch, Diners, Restaurants, Mexican"
127170,"Property Management, Real Estate, Home Services, Real Estate Services"
127171,"Health & Medical, Urgent Care"
127172,"Automotive, Auto Repair, Body Shops"
127173,"Fast Food, Restaurants, Chinese"
127174,"Beauty & Spas, Nail Salons"
127175,"Pet Stores, Veterinarians, Pets, Pet Services"
127176,"Home Services, Home Cleaning, Contractors"
127177,"Food, Juice Bars & Smoothies, Coffee & Tea"
127178,"Grocery, Organic Stores, Farmers Market, Health Markets, Food, Specialty Food"
127179,"Tea Rooms, Food"
127180,"Barbeque, Restaurants"
127181,"Plumbing, Home Services, Insulation Installation, Water Heater Installation/Repair, Heating & Air Conditioning/HVAC, Contractors"
127182,"Food, Ice Cream & Frozen Yogurt, Restaurants, Vietnamese, Chinese, Fast Food, Asian Fusion"
127183,"Pets, Pet Services, Veterinarians, Pet Sitting"
127184,"Dance Studios, Active Life, Education, Dance Schools, Fitness & Instruction, Specialty Schools, Arts & Entertainment, Performing Arts"
127185,"Health & Medical, Counseling & Mental Health"
127186,"Health & Medical, Medical Centers"
127187,"Grocery, Food Delivery Services, Latin American, Tex-Mex, Restaurants, Food, Tacos, Mexican"
127188,"Real Estate, Property Management, Home Services"
127189,"Restaurants, American (Traditional), Gastropubs"
127190,"Ice Cream & Frozen Yogurt, Burgers, Restaurants, Food, Fast Food"
127191,"Adult Entertainment, Bars, Strip Clubs, Lounges, Nightlife, Striptease Dancers"
127192,"Chinese, American (Traditional), Restaurants"
127193,"Home Services, Local Services, Crane Services, Damage Restoration, Tree Services"
127194,"Bagels, Grocery, Donuts, Bakeries, Food, Cupcakes"
127195,"Coffee & Tea, American (Traditional), Food, Restaurants, Breakfast & Brunch"
127196,"Home & Garden, Home Services, Kitchen & Bath, Appliances, Shopping, Nurseries & Gardening, Building Supplies, Hardware Stores"
127197,"Health & Medical, Optometrists, Eyewear & Opticians, Shopping"
127198,"Thai, Restaurants, Sushi Bars, Japanese"
127199,"Real Estate, Apartments, Home Services"
127200,"Restaurants, Hotels, Sporting Goods, Shopping, Event Planning & Services, Hotels & Travel, Cafes, Outdoor Gear"
127201,"Italian, Seafood, Gluten-Free, Restaurants"
127202,"Restaurants, Mexican"
127203,"Restaurants, Japanese, Sushi Bars"
127204,"Indian, Restaurants"
127205,"Mattresses, Home & Garden, Furniture Stores, Shopping"
127206,"Real Estate Services, Real Estate, Home Services, Property Management"
127207,"Skin Care, Massage, Laser Hair Removal, Beauty & Spas, Hair Removal"
127208,"Food, Acai Bowls, Restaurants, Juice Bars & Smoothies, Coffee & Tea"
127209,"Shoe Stores, Fashion, Shopping"
127210,"Restaurants, Mediterranean, Lebanese, Middle Eastern, Greek"
127211,"American (Traditional), Restaurants"
127212,"Sandwiches, Delis, Restaurants, Food"
127213,"Nightlife, Sports Bars, Venues & Event Spaces, Arts & Entertainment, Event Planning & Services, Bars, Music Venues"
127214,"Home Services, Landscape Architects, Landscaping, Local Services, Snow Removal"
127215,"Juice Bars & Smoothies, Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Cafes, Sandwiches"
127216,"Grocery, Food"
127217,"Cocktail Bars, Restaurants, Nightlife, Bars, Gluten-Free, Italian, Desserts, Food"
127218,"Dry Cleaning & Laundry, Local Services, Laundry Services"
127219,"Fabric Stores, Arts & Crafts, Local Services, Sewing & Alterations, Education, Professional Services, Shopping, Embroidery & Crochet, Art Supplies, Knitting Supplies, Art Classes"
127220,"Venues & Event Spaces, Hotels & Travel, Hotels, Event Planning & Services"
127221,"Home Services, Shopping, Electronics, Electronics Repair, Mobile Phones, Local Services, IT Services & Computer Repair, Mobile Phone Repair, Battery Stores, Lighting Fixtures & Equipment"
127222,"Dog Parks, Parks, Active Life"
127223,"Active Life, Fitness & Instruction, Yoga, Party & Event Planning, Gyms, Event Planning & Services, Climbing"
127224,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces"
127225,"French, Restaurants"
127226,"Wine Tours, Arts & Entertainment, Nightlife, Food, Wine Tasting Room, Music Venues, Hotels & Travel, Tours, Wineries"
127227,"Team Building Activities, Event Planning & Services, Active Life"
127228,"Coffee & Tea, Convenience Stores, Food"
127229,"Local Services, Carpenters, Home Services, Furniture Repair"
127230,"Salad, Restaurants, Sandwiches, Fast Food"
127231,"Restaurants, Noodles, Vietnamese"
127232,"Restaurants, Food, Specialty Food, Ethnic Food, Grocery, Convenience Stores, Ethnic Grocery, Indian"
127233,"Waxing, Hair Removal, Nail Salons, Beauty & Spas, Nail Technicians"
127234,"Local Services, Pest Control"
127235,"Financial Services, Commercial Truck Dealers, Automotive, Car Dealers, Motorcycle Dealers, Car Brokers, Car Buyers"
127236,"Salad, Sandwiches, Cafes, Soup, Restaurants"
127237,"Beauty & Spas, Massage"
127238,"Home Services, Appliances & Repair, Local Services"
127239,"Active Life, Golf, Country Clubs, Arts & Entertainment"
127240,"Nightlife, Music Venues, Arts & Entertainment"
127241,"Barbeque, Restaurants"
127242,"Burgers, Fast Food, American (Traditional), Restaurants"
127243,"Body Shops, Automotive, Auto Glass Services, Auto Repair, Windshield Installation & Repair"
127244,"Cosmetic Surgeons, Health & Medical, Aestheticians, Doctors, Medical Spas, Beauty & Spas, Laser Hair Removal, Hair Removal"
127245,"American (Traditional), Shopping, American (New), Restaurants, Department Stores, Fashion"
127246,"Arts & Entertainment, Wine Bars, Music Venues, Bars, Nightlife"
127247,"Shopping, Building Supplies, Hardware Stores, Home Services, Home & Garden, Paint Stores"
127248,"Italian, Chicken Wings, Restaurants, Pizza"
127249,"Restaurants, Cheesesteaks, Salad, Sandwiches, Pizza"
127250,"Event Planning & Services, Hotels, Real Estate, Hotels & Travel, Apartments, Home Services"
127251,"Kids Activities, Hotels & Travel, Education, Arts & Entertainment, Walking Tours, Tours, Active Life, Museums"
127252,"Sandwiches, Restaurants, Delis"
127253,"Car Dealers, Automotive"
127254,"Life Coach, Reflexology, Day Spas, Tattoo, Traditional Chinese Medicine, Health & Medical, Professional Services, Massage Therapy, Massage, Waxing, Beauty & Spas, Tui Na, Hair Removal"
127255,"Pizza, Restaurants"
127256,"Veterinarians, Pet Services, Pets"
127257,"Local Services, Self Storage"
127258,"Hotels & Travel, Hotels, Event Planning & Services"
127259,"Beauty & Spas, Nail Salons"
127260,"Jewelry, Shopping"
127261,"Restaurants, Donuts, Food, Coffee & Tea"
127262,"Sandwiches, Restaurants"
127263,"Restaurants, Restaurant Supplies, Professional Services, Wholesalers, Salad, Sandwiches, Delis"
127264,"Event Planning & Services, Sandwiches, Pizza, Restaurants, Delis, Caterers, Italian"
